event_id,event_title,event_description,event_link,category_ids,category_titles,occurrence_date,occurrence_type,longitude,latitude,year,month,day,region,country,continent
EONET_11144,Wildfire in Portugal 1022250,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11144,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-8.039146482038312,41.06726115200328,2024,9,15,Viseu,Portugal,Europe
EONET_11167,Wildfire in Bolivia 1022274,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11167,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-66.07640654280068,-12.326423117183856,2024,9,15,El Beni,"Bolivia, Plurinational State of",South America
EONET_11168,Wildfire in Brazil 1022275,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11168,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-45.6438828018775,-14.67089916552732,2024,9,15,Goias,Brazil,South America
EONET_11169,Wildfire in Brazil 1022272,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11169,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-44.96893954760858,-7.375237045486376,2024,9,15,Piaui,Brazil,South America
EONET_11170,Wildfire in Brazil 1022268,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11170,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-58.065999208509666,-17.09265407925041,2024,9,15,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_11171,Wildfire in Brazil 1022269,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11171,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-45.4511923676248,-14.56148711295154,2024,9,15,Goias,Brazil,South America
EONET_11172,Wildfire in Brazil 1022270,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11172,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-43.35655186852393,-11.248130282890587,2024,9,15,Bahia,Brazil,South America
EONET_11206,Wildfire in Australia 1022299,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11206,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,122.36627994809368,-17.208015424542385,2024,9,15,Western Australia,Australia,Oceania
EONET_11207,Wildfire in Brazil 1022291,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11207,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-50.28924930333738,-12.466228002249428,2024,9,15,Goias,Brazil,South America
EONET_11208,Wildfire in Mozambique 1022284,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11208,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,38.93216796559732,-16.023981715155696,2024,9,15,Nampula,Mozambique,Africa
EONET_11237,Wildfire in Mozambique 1022303,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11237,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,38.53145344431918,-16.565207318647776,2024,9,15,Nampula,Mozambique,Africa
EONET_11238,Wildfire in Angola 1022304,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11238,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,17.72621233891542,-15.976018010784154,2024,9,15,Cuando Cubango,Angola,Africa
EONET_11239,Wildfire in Brazil 1022325,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11239,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,-50.6367303132461,-8.967534059801864,2024,9,15,Para,Brazil,South America
EONET_11240,Wildfire in Australia 1022326,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11240,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,149.24833327174517,-25.304928190785837,2024,9,15,Queensland,Australia,Oceania
EONET_11241,Wildfire in Russian Federation 1022327,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11241,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,129.24158377859737,51.19152013080802,2024,9,15,Amur,Russian Federation,Asia
EONET_11264,Wildfire in Mozambique 1022336,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11264,wildfires,Wildfires,2024-09-15 19:00:00+00:00,Point,36.84917612461282,-12.40064134254362,2024,9,15,Niassa,Mozambique,Africa
EONET_11109,Wildfire in Portugal 1022227,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11109,wildfires,Wildfires,2024-09-14 19:00:00+00:00,Point,-8.416357945283972,40.70064309357382,2024,9,14,Aveiro,Portugal,Europe
EONET_11110,Wildfire in Zimbabwe 1022206,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11110,wildfires,Wildfires,2024-09-14 19:00:00+00:00,Point,32.76004810135442,-19.9750248917823,2024,9,14,Manicaland,Zimbabwe,Africa
EONET_11111,Wildfire in Botswana 1022207,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11111,wildfires,Wildfires,2024-09-14 19:00:00+00:00,Point,21.833854707283862,-18.55305209702975,2024,9,14,North West,Botswana,Africa
EONET_11112,Wildfire in Bolivia 1022222,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11112,wildfires,Wildfires,2024-09-14 19:00:00+00:00,Point,-65.29869396024262,-11.719603154163636,2024,9,14,El Beni,"Bolivia, Plurinational State of",South America
EONET_11145,"Wildfire in Ukraine, Russian Federation 1022230",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11145,wildfires,Wildfires,2024-09-14 19:00:00+00:00,Point,39.62468631717243,48.67565434079184,2024,9,14,Luhansk,Ukraine,Europe
EONET_11173,Wildfire in Mozambique 1022255,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11173,wildfires,Wildfires,2024-09-14 19:00:00+00:00,Point,36.92056364633671,-15.6981453807345,2024,9,14,Nampula,Mozambique,Africa
EONET_11174,Wildfire in Tanzania 1022254,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11174,wildfires,Wildfires,2024-09-14 19:00:00+00:00,Point,34.316466216727136,-7.717119544848672,2024,9,14,Mbeya,"Tanzania, United Republic of",Africa
EONET_11209,Wildfire in Mozambique 1022278,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11209,wildfires,Wildfires,2024-09-14 19:00:00+00:00,Point,36.56741802450088,-16.019036018040257,2024,9,14,Southern Region,Malawi,Africa
EONET_11242,Wildfire in Mozambique 1022305,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11242,wildfires,Wildfires,2024-09-14 19:00:00+00:00,Point,39.50802333575937,-15.248630846315592,2024,9,14,Nampula,Mozambique,Africa
EONET_11243,Wildfire in Mozambique 1022301,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11243,wildfires,Wildfires,2024-09-14 19:00:00+00:00,Point,38.95628549817255,-16.791389405929348,2024,9,14,Nampula,Mozambique,Africa
EONET_11059,Wildfire in Brazil 1022172,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11059,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,-51.86927801769299,-11.824796687881838,2024,9,13,Goias,Brazil,South America
EONET_11060,Wildfire in Australia 1022173,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11060,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,127.38581075652212,-18.555261023661096,2024,9,13,Western Australia,Australia,Oceania
EONET_11079,Wildfire in Australia 1022188,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11079,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,128.11036909306816,-17.352095306394563,2024,9,13,Western Australia,Australia,Oceania
EONET_11080,Wildfire in Brazil 1022195,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11080,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,-51.67474039698765,-9.71001346986095,2024,9,13,Para,Brazil,South America
EONET_11113,Wildfire in Brazil 1022223,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11113,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,-52.239058586337144,-7.025238715947671,2024,9,13,Para,Brazil,South America
EONET_11114,Wildfire in Namibia 1022209,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11114,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,19.802339517802217,-19.195386870040732,2024,9,13,Kavango East,Namibia,Africa
EONET_11115,Wildfire in Zambia 1022208,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11115,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,30.74298693105852,-9.242898058502448,2024,9,13,Northern,Zambia,Africa
EONET_11116,Wildfire in Zambia 1022210,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11116,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,23.26505512599168,-17.284139849107206,2024,9,13,Zambezi,Namibia,Africa
EONET_11117,Wildfire in Tanzania 1022199,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11117,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,36.10048409398839,-3.8326274739496378,2024,9,13,Manyara,"Tanzania, United Republic of",Africa
EONET_11146,Wildfire in Zambia 1022236,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11146,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,31.55477186270031,-13.010194212051594,2024,9,13,Northern,Zambia,Africa
EONET_11147,Wildfire in Portugal 1022251,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11147,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,-8.433412912443131,41.10093237932577,2024,9,13,Porto,Portugal,Europe
EONET_11148,Wildfire in Brazil 1022249,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11148,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,-53.22615342004673,-12.572996409430552,2024,9,13,Mato Grosso,Brazil,South America
EONET_11149,Wildfire in Portugal 1022235,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11149,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,-7.897557084370321,41.55032025411793,2024,9,13,Braga,Portugal,Europe
EONET_11150,Wildfire in The Democratic Republic of Congo 1022237,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11150,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,30.202812759128445,-7.776502793166148,2024,9,13,Rukwa,"Tanzania, United Republic of",Africa
EONET_11175,Wildfire in Brazil 1022271,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11175,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,-46.830431834182406,-9.128419423422544,2024,9,13,Maranhao,Brazil,South America
EONET_11176,Wildfire in Mozambique 1022256,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11176,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,37.987321439754666,-15.923146972705318,2024,9,13,Nampula,Mozambique,Africa
EONET_11177,Wildfire in Mozambique 1022262,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11177,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,35.80435050718611,-16.59565296945026,2024,9,13,Southern Region,Malawi,Africa
EONET_11210,Wildfire in Angola 1022285,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11210,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,16.208173184645492,-15.9690522106729,2024,9,13,Cunene,Angola,Africa
EONET_11211,Wildfire in Mozambique 1022286,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11211,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,37.158916773581645,-16.404400633438026,2024,9,13,Zambezia,Mozambique,Africa
EONET_11212,Wildfire in Mozambique 1022287,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11212,wildfires,Wildfires,2024-09-13 19:00:00+00:00,Point,38.07852830345091,-16.596436092843675,2024,9,13,Zambezia,Mozambique,Africa
EONET_11104,"Manderson Wildfire, Oglala Lakota, South Dakota","7 Miles North of Manderson, 1/2 mile East on Gooseneck Road (BIA33)",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11104,wildfires,Wildfires,2024-09-13 17:26:00+00:00,Point,-102.4622222,43.3519444,2024,9,13,South Dakota,United States,North America
EONET_11103,"La Bonte Wildfire, Converse, Wyoming",20 miles south of Douglas,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11103,wildfires,Wildfires,2024-09-13 10:01:00+00:00,Point,-105.527833,42.4295,2024,9,13,Wyoming,United States,North America
EONET_11021,"Manderson Wildfire, Oglala Lakota, South Dakota",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11021,wildfires,Wildfires,2024-09-12 21:57:00+00:00,Point,-102.4504253,43.35482406,2024,9,12,South Dakota,United States,North America
EONET_11028,Wildfire in Bolivia 1022139,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11028,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,-65.32724492727641,-12.601747572965635,2024,9,12,El Beni,"Bolivia, Plurinational State of",South America
EONET_11029,Wildfire in Brazil 1022146,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11029,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,-50.8804735429236,-12.378502500860527,2024,9,12,Goias,Brazil,South America
EONET_11030,Wildfire in Brazil 1022147,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11030,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,-50.033764909571374,-8.780011902052788,2024,9,12,Para,Brazil,South America
EONET_11061,Wildfire in Australia 1022166,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11061,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,131.4610622404981,-15.381740424764452,2024,9,12,Northern Territory,Australia,Oceania
EONET_11062,Wildfire in Angola 1022171,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11062,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,17.224337208643124,-8.593782835779063,2024,9,12,Malanje,Angola,Africa
EONET_11063,Wildfire in Bolivia 1022165,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11063,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,-65.53357510298113,-13.698629378256738,2024,9,12,El Beni,"Bolivia, Plurinational State of",South America
EONET_11081,Wildfire in Tanzania 1022177,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11081,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,37.14920556017774,-8.470186285663244,2024,9,12,Morogoro,"Tanzania, United Republic of",Africa
EONET_11082,Wildfire in Tanzania 1022178,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11082,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,34.26053043737095,-9.281115241665749,2024,9,12,Mbeya,"Tanzania, United Republic of",Africa
EONET_11083,Wildfire in Namibia 1022179,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11083,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,20.191521596343826,-18.897813611577824,2024,9,12,Kavango East,Namibia,Africa
EONET_11084,Wildfire in Australia 1022196,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11084,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,147.46483148129883,-25.218678528060128,2024,9,12,Queensland,Australia,Oceania
EONET_11085,Wildfire in Russian Federation 1022197,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11085,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,117.50913385789949,51.17965741909184,2024,9,12,Transbaikal Territory,Russian Federation,Asia
EONET_11086,Wildfire in Brazil 1022189,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11086,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,-54.255643150006286,-15.728565496252486,2024,9,12,Mato Grosso,Brazil,South America
EONET_11087,Wildfire in Brazil 1022190,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11087,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,-44.76946333699773,-21.44060471232907,2024,9,12,Minas Gerais,Brazil,South America
EONET_11088,Wildfire in Brazil 1022191,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11088,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,-51.53932733051439,-11.94729509911513,2024,9,12,Goias,Brazil,South America
EONET_11089,Wildfire in Zambia 1022180,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11089,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,31.81636920080132,-10.9072680929278,2024,9,12,Northern,Zambia,Africa
EONET_11118,Wildfire in Mozambique 1022200,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11118,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,36.494606697466175,-16.910000905822486,2024,9,12,Zambezia,Mozambique,Africa
EONET_11119,Wildfire in Mozambique 1022201,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11119,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,36.63189652154784,-16.970304788833225,2024,9,12,Zambezia,Mozambique,Africa
EONET_11120,Wildfire in Mozambique 1022211,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11120,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,36.504502471914016,-16.917368348511655,2024,9,12,Zambezia,Mozambique,Africa
EONET_11121,Wildfire in Angola 1022212,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11121,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,20.45290768072899,-14.718219144692313,2024,9,12,Western,Zambia,Africa
EONET_11122,Wildfire in Brazil 1022228,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11122,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,-48.118999335434246,-9.63865291529014,2024,9,12,Tocantins,Brazil,South America
EONET_11123,Wildfire in Angola 1022224,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11123,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,20.447363440384297,-14.726621042049132,2024,9,12,Western,Zambia,Africa
EONET_11151,Wildfire in Tanzania 1022238,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11151,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,31.840879015134423,-5.823533503794463,2024,9,12,Tabora,"Tanzania, United Republic of",Africa
EONET_11152,Wildfire in Zambia 1022240,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11152,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,29.735784445469967,-10.595997343751025,2024,9,12,Northern,Zambia,Africa
EONET_11153,Wildfire in Brazil 1022253,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11153,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,-58.03013457048953,-14.997236073104029,2024,9,12,Mato Grosso,Brazil,South America
EONET_11154,Wildfire in The Democratic Republic of Congo 1022239,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11154,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,30.16923829876473,-7.563892808947745,2024,9,12,Rukwa,"Tanzania, United Republic of",Africa
EONET_11155,Wildfire in Mozambique 1022241,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11155,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,37.33055478451029,-16.45745892615216,2024,9,12,Zambezia,Mozambique,Africa
EONET_11156,Wildfire in Mozambique 1022242,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11156,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,37.83196778534744,-16.809225189483126,2024,9,12,Zambezia,Mozambique,Africa
EONET_11157,Wildfire in Mozambique 1022243,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11157,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,38.66081375722017,-16.505258406934995,2024,9,12,Nampula,Mozambique,Africa
EONET_11158,Wildfire in The Democratic Republic of Congo 1022244,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11158,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,14.435756974792127,-5.362646906308962,2024,9,12,Bas-Congo,"Congo, The Democratic Republic of the",Africa
EONET_11178,Wildfire in Mozambique 1022263,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11178,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,36.97331848223459,-17.27291471675322,2024,9,12,Zambezia,Mozambique,Africa
EONET_11179,Wildfire in Mozambique 1022264,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11179,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,37.355888157536555,-11.860480180839533,2024,9,12,Mtwara,"Tanzania, United Republic of",Africa
EONET_11180,Wildfire in Mozambique 1022265,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11180,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,35.25878811985664,-18.355515023525513,2024,9,12,Sofala,Mozambique,Africa
EONET_11181,Wildfire in Angola 1022266,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11181,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,14.790753969150218,-6.94276848453463,2024,9,12,Uige,Angola,Africa
EONET_11182,Wildfire in Mozambique 1022267,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11182,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,38.926775909317506,-15.408456884079545,2024,9,12,Nampula,Mozambique,Africa
EONET_11183,Wildfire in Mozambique 1022257,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11183,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,36.89968423749561,-17.396058245639605,2024,9,12,Zambezia,Mozambique,Africa
EONET_11184,Wildfire in Mozambique 1022258,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11184,wildfires,Wildfires,2024-09-12 19:00:00+00:00,Point,36.89176420168242,-16.49429260596623,2024,9,12,Zambezia,Mozambique,Africa
EONET_11025,"Cedar Creek Wildfire, Sioux, North Dakota",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11025,wildfires,Wildfires,2024-09-12 18:29:00+00:00,Point,-101.2336063,46.0864627,2024,9,12,South Dakota,United States,North America
EONET_11023,"Power Dam Road Wildfire, Mellette, South Dakota","1/2 mile west of White River, SD",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11023,wildfires,Wildfires,2024-09-12 15:05:00+00:00,Point,-100.7616667,43.5777778,2024,9,12,South Dakota,United States,North America
